# nb. dgammadot0 x1 x2 x3 length width thickness strike dip
360 20000 140 180 16.0962 20 12.5 20 0 90
361 20000 160 -200 17.1792 20 12.5 20 0 90
362 20000 160 -180 19.6202 20 12.5 20 0 90
363 20000 160 -160 21.6466 20 12.5 20 0 90
364 20000 160 -140 22.3839 20 12.5 20 0 90
365 20000 160 -120 21.4566 20 12.5 20 0 90
366 20000 160 -100 19.3586 20 12.5 20 0 90
367 20000 160 -80 16.9819 20 12.5 20 0 90
368 20000 160 -60 15.1509 20 12.5 20 0 90
369 20000 160 -40 14.2805 20 12.5 20 0 90
370 20000 160 -20 14.1725 20 12.5 20 0 90
371 20000 160 0 14.2559 20 12.5 20 0 90
372 20000 160 20 14.3242 20 12.5 20 0 90
373 20000 160 40 14.3386 20 12.5 20 0 90
374 20000 160 60 14.2134 20 12.5 20 0 90
375 20000 160 80 14.1045 20 12.5 20 0 90
376 20000 160 100 14.321 20 12.5 20 0 90
377 20000 160 120 14.9178 20 12.5 20 0 90
378 20000 160 140 15.5633 20 12.5 20 0 90
379 20000 160 160 15.9611 20 12.5 20 0 90
380 20000 160 180 16.06 20 12.5 20 0 90
381 20000 180 -200 20.0235 20 12.5 20 0 90
382 20000 180 -180 21.8074 20 12.5 20 0 90
383 20000 180 -160 23.8113 20 12.5 20 0 90
384 20000 180 -140 24.1743 20 12.5 20 0 90
385 20000 180 -120 22.4541 20 12.5 20 0 90
386 20000 180 -100 19.6723 20 12.5 20 0 90
387 20000 180 -80 16.8219 20 12.5 20 0 90
388 20000 180 -60 15.0024 20 12.5 20 0 90
389 20000 180 -40 14.3148 20 12.5 20 0 90
390 20000 180 -20 14.3571 20 12.5 20 0 90
391 20000 180 0 14.5153 20 12.5 20 0 90
392 20000 180 20 14.6223 20 12.5 20 0 90
393 20000 180 40 14.682 20 12.5 20 0 90
394 20000 180 60 14.6299 20 12.5 20 0 90
395 20000 180 80 14.553 20 12.5 20 0 90
396 20000 180 100 14.6538 20 12.5 20 0 90
397 20000 180 120 14.9617 20 12.5 20 0 90
398 20000 180 140 15.3283 20 12.5 20 0 90
399 20000 180 160 15.5928 20 12.5 20 0 90
400 20000 180 180 15.6983 20 12.5 20 0 90
