# nb. dgammadot0 x1 x2 x3 length width thickness strike dip
250 0.4 40 -20 11.8465 20 12.5 20 0 90
251 0.4 40 0 10.1077 20 12.5 20 0 90
252 0.4 40 20 9.73688 20 12.5 20 0 90
253 0.4 40 40 10.5054 20 12.5 20 0 90
254 0.4 40 60 11.2865 20 12.5 20 0 90
255 0.4 40 80 11.5413 20 12.5 20 0 90
256 0.4 40 100 11.7354 20 12.5 20 0 90
257 0.4 40 120 12.276 20 12.5 20 0 90
258 0.4 40 140 12.8284 20 12.5 20 0 90
259 0.4 40 160 13.1102 20 12.5 20 0 90
260 0.4 40 180 13.2655 20 12.5 20 0 90
261 0.4 60 -200 13.3291 20 12.5 20 0 90
262 0.4 60 -180 17.2454 20 12.5 20 0 90
263 0.4 60 -160 21.0599 20 12.5 20 0 90
264 0.4 60 -140 22.6582 20 12.5 20 0 90
265 0.4 60 -120 20.8764 20 12.5 20 0 90
266 0.4 60 -100 16.5198 20 12.5 20 0 90
267 0.4 60 -80 12.5267 20 12.5 20 0 90
268 0.4 60 -60 11.2019 20 12.5 20 0 90
269 0.4 60 -40 11.2478 20 12.5 20 0 90
270 0.4 60 -20 10.8501 20 12.5 20 0 90
271 0.4 60 0 10.0593 20 12.5 20 0 90
272 0.4 60 20 10.0494 20 12.5 20 0 90
273 0.4 60 40 10.9934 20 12.5 20 0 90
274 0.4 60 60 11.8424 20 12.5 20 0 90
275 0.4 60 80 12.0339 20 12.5 20 0 90
276 0.4 60 100 12.135 20 12.5 20 0 90
277 0.4 60 120 12.6596 20 12.5 20 0 90
278 0.4 60 140 13.3217 20 12.5 20 0 90
279 0.4 60 160 13.7532 20 12.5 20 0 90
280 0.4 60 180 13.9363 20 12.5 20 0 90
281 0.4 80 -200 15.3243 20 12.5 20 0 90
282 0.4 80 -180 19.8343 20 12.5 20 0 90
283 0.4 80 -160 22.9789 20 12.5 20 0 90
284 0.4 80 -140 23.3745 20 12.5 20 0 90
285 0.4 80 -120 20.5371 20 12.5 20 0 90
286 0.4 80 -100 15.5622 20 12.5 20 0 90
287 0.4 80 -80 11.3493 20 12.5 20 0 90
