irkm -640.916 -3596.85 0.502308
irkt -640.916 -3596.85 0.50234
islk -274.36 350.641 0.823357
ispa 619.123 -6620.37 0.112484
ista -640.916 -3596.85 0.147249
iuco 2513.85 1210.24 0.229473
ivco -1.15179 36.5097 -0.0534306
jab1 -640.916 -3596.85 0.0821514
jama 4426.95 -1051.77 -0.0029463
jct1 1521.9 -95.9097 0.571823
jcuz -4388.11 -928.786 0.826829
jfws 2045.92 1515.76 0.293616
jmbi -640.916 -3596.85 0.0623316
jmel 4979.44 -851.093 0.0066951
jnpr -324.526 585.686 2.30883
joen -640.916 -3596.85 0.11066
john -60.1864 438.366 0.87173
joka -4374.27 -925.421 0.48263
joz2 -640.916 -3596.85 0.152531
joze -640.916 -3596.85 0.14144
jplf -249.432 188.307 0.360214
jplm -249.003 188.638 0.423985
jro1 -542.896 1541.01 1.27559
jslm -640.916 -3596.85 0.790356
jtnt 1363.47 172.811 0.68452
kabr -640.916 -3596.85 0.103414
kagz 805.142 5634.44 0.086519
kamo -4390.3 -926.714 0.781392
kan1 1734.29 962.956 0.289741
kan2 1734.34 962.969 0.291974
kara -5579.68 -11764 1.40327
karl -640.916 -3596.85 0.182861
karr -640.916 -3596.85 0.109168
katz -640.916 -3596.85 0.34701
kayo 181.331 303.587 1.42476
kayt -640.916 -3596.85 0.0611479
kbrc -325.512 211.323 0.370487
kbug 2615.36 5671.24 0.290604
kels -596.458 1527.25 -0.0159376
kely 2246.94 5308.08 0.229816
ken1 -1954.43 3625.55 0.0561252
ken2 -1954.44 3625.52 0.0528443
kerg -640.916 -3596.85 0.0730277
kew1 1996.96 2038.1 0.172318
kgn0 -640.916 -3596.85 0.128908
kgni -640.916 -3596.85 0.123538
khaj -640.916 -3596.85 0.130448
khar -640.916 -3596.85 0.201029
khlr -240.456 -12052.4 1.86382
kir0 -640.916 -3596.85 0.497997
kiri -10943.3 -3193.6 0.0361769
kiru -640.916 -3596.85 0.391017
kit3 -640.916 -3596.85 0.62247
kjun 2297.78 24.9582 -0.00702
klhv -640.916 -3596.85 0.498039
klop -640.916 -3596.85 0.222404
klpd -640.916 -3596.85 0.0427498
kngs 3078.1 2165.83 0.0488037
knol -315.492 572.987 2.65175
kod1 -2180.05 3345.53 0.0270612
kod5 -2180.05 3345.53 0.0272304
kod6 -2180.08 3345.54 0.0272257
kodk -2189.54 3367.25 0.0380256
kok0 -4850.16 -390.021 1.16679
kok1 -4868.58 -405.256 0.0236441
kok2 -4868.58 -405.214 0.0236415
kokb -4850.18 -390.083 1.16735
kosg -640.916 -3596.85 0.0968671
kou1 9054.27 -2315.15 -0.0257662
kouc -10754 -10431.1 0.0841746
koug 9054.28 -2315.15 -0.0257631
kour 9054.28 -2315.15 -0.025744
kr0g -640.916 -3596.85 0.498108
krac -306.664 578.821 2.37769
krak -306.722 578.803 2.36532
ksmv -640.916 -3596.85 0.0578691
ksnb 2470.74 5981.57 1.72082
kstu -640.916 -3596.85 0.210025
ksu1 1629.34 934.552 0.325547
ktbw -576.93 1685.44 0.491563
kuaq 2285.89 6125.26 0.864926
kulu 2607.39 5877.45 0.0674875
kumt -640.916 -3596.85 4.01285
kunm -640.916 -3596.85 1.98623
kuuj 2270.39 3254.32 -0.0004552
kvtx 1765.72 -399.269 -0.0026053
kwaj -12014.1 -567.521 0.0382479
kwj1 -12014.1 -567.518 0.0381908
kyvw -64.5128 157.338 1.4982
kyw1 3590.5 -353.758 -0.0137846
kyw2 3590.52 -353.745 -0.0137939
lacr -31.6513 926.153 1.65378
lae1 -640.916 -3596.85 0.140304
lafe 3559.37 -2321.24 0.0652536
lago -640.916 -3596.85 0.0627266
lais -640.916 -3596.85 0.0200767
lama -640.916 -3596.85 0.187021
lamp -640.916 -3596.85 0.0577879
lamt 3500.78 1942.8 0.0889361
land -454.411 381.559 0.568551
lans 2513.44 1665.38 0.241131
lapc -286.027 186.598 0.207804
lard 1608.19 -427.149 0.113633
lasc -261.674 158.085 0.0246725
laug -640.916 -3596.85 0.310289
lbc1 -246.141 147.268 -0.021949
lbc2 -249.529 142.819 -0.0284512
lbch -252.321 142.425 -0.0275926
lbib -640.916 -3596.85 1.48349
ldbt 1827.73 -89.2741 0.0940823
ldes -88.7007 195.094 0.978069
ldsw -68.4849 243.146 0.640944
leep -262.788 181.019 0.485047
lei1 -90.651 122.435 1.25616
leij -640.916 -3596.85 0.178405
lema -390.788 423.081 0.0351709
lev1 -1127.26 2777.76 0.0252396
lev2 -1127.24 2777.75 0.0252431
lewi -129.195 875.704 2.91669
lewk -640.916 -3596.85 0.0064813
lfrs -271.247 176.748 0.146897
lgne 4954.73 -816.363 0.0025117
lhas -640.916 -3596.85 3.62465
lhav -640.916 -3596.85 0.488956
lhaz -640.916 -3596.85 3.6246
lhue -4815.87 -423.196 0.0460357
lhwa -640.916 -3596.85 0.0209317
lia1 1508.95 1994.42 0.336641
lia2 1508.94 1994.44 0.336664
lia3 1508.96 1994.45 0.336729
lice -87.5427 482.285 1.10818
lill 3399.46 1069.6 0.0387249
limo 3541.01 -2263.14 0.102999
linc -318.907 570.626 3.05703
lind -409.919 1614.43 0.471953
linh -409.919 1614.43 0.472256
linj -245.298 239.304 0.721212
linz -640.916 -3596.85 0.335003
litt -79.1608 470.054 1.05649
ljrn -311.759 256.438 1.42249
lkcp -501.619 1724.57 0.17829
lkhu 1994.38 -78.1071 -0.008476
lkwy 383.185 1359.02 2.42455
ll01 -217.582 219.451 1.00531
llas -217.762 230.6 0.812477
lliv -640.916 -3596.85 1.46777
lmnl 3541.01 -2263.14 0.102989
lmno 1612.3 645.621 0.279717
lmut 290.44 872.278 2.31201
lnc1 -518.501 711.894 0.0059232
lnc2 -518.528 711.895 0.0058608
lnco -325.555 428.99 0.14428
lngb -576.848 1648.73 0.0024306
lnmt -135.415 286.197 1.3453
lnng -640.916 -3596.85 0.0395944
long -233.459 178.167 0.0742598
lors -210.444 180.346 0.448887
lou1 2671.23 1118.63 0.191131
lou2 2671.23 1118.66 0.190374
lows -465.627 374.066 0.428656
loz1 3200.12 2300.87 0.443917
lpal -640.916 -3596.85 2.19922
lpgs 5454.66 -9558.63 0.0298724
lphs -229.241 168.687 0.068488
lprd 2050.89 -11958.4 0.601244
lroc -640.916 -3596.85 0.0578708
lsig -492.755 1696.23 0.527152
lthm 1828.65 1041.36 0.262291
lthw 99.1022 -12102 1.01156
ltut 255.288 1018.56 1.56494
lubb 1272.76 218.575 0.954879
lumc 2465.1 -54.0121 -0.016108
lutz -572.312 540.955 0.0949622
lvms -333.516 248.666 1.54309
lvwd 21.7735 406.3 0.631664
lyns 2709.44 5694.77 0.173989
lytt -5445.95 -11454.2 0.0184315
mac1 -4230.15 -13087.5 -0.0068062
macc 2210.64 939.733 0.21998
mad2 -640.916 -3596.85 0.829452
mad5 -640.916 -3596.85 0.829427
madr -640.916 -3596.85 0.829475
mag0 -640.916 -3596.85 0.361811
mair 2348.25 857.981 0.0673688
majb -11119.3 -1402.96 0.0337617
maju -11119.3 -1402.96 0.0336704
mal2 -640.916 -3596.85 -0.0209014
mald -640.916 -3596.85 -0.0920248
mali -640.916 -3596.85 -0.0233315
mana 3361.65 -2040.52 0.0710502
manz 1204.17 -1439.69 -0.0140717
mar6 -640.916 -3596.85 0.0755013
marg 977.456 5497.77 0.670543
mars -640.916 -3596.85 0.0618181
mas1 -640.916 -3596.85 0.197165
masp -640.916 -3596.85 0.198773
mast -5637.96 -10976.6 0.207288
masw -451.944 374.006 0.71373
mat1 -640.916 -3596.85 0.534532
mat2 -181.312 149.51 0.398307
mate -640.916 -3596.85 0.535658
matg -640.916 -3596.85 0.534406
math -181.322 149.501 0.396777
maui -4484.34 -714.609 3.0621
maw1 -640.916 -3596.85 0.059121
mawy 356.695 1402.56 1.82425
mayz 5734.61 -600.327 -0.0386191
mbar -640.916 -3596.85 1.33757
mbww 756.539 1099.14 1.98647
mc01 592.281 764.369 1.43718
mcar -837.386 -12232.7 0.964841
mcd1 3368.11 19.3369 -0.0158649
mcil -11595.2 6833.5 0.0356608
mcm0 -1469.51 -13269.8 -0.0194857
mcm1 -1469.41 -13269.8 -0.0010642
mcm4 -1470.59 -13269.6 0.0979724
mcmg -1469.64 -13269.7 -0.0012409
mcn1 3063.84 563.839 0.0603194
mcso -610.534 1400.47 0.052817
mcty 2342.07 765.157 0.0516714
mdmt -488.268 1108.02 1.71053
mdo1 1107.95 -129.662 2.00448
mdvj -640.916 -3596.85 0.257129
mdvo -640.916 -3596.85 0.254794
medi -640.916 -3596.85 0.0500099
mee1 -478.942 414.38 0.788758
mee2 -479.712 413.701 0.681425
meeu -640.916 -3596.85 0.114087
mem2 2317.47 676.346 0.0466175
memb -640.916 -3596.85 0.356431
merc -49.6358 457.742 1.25692
mers -640.916 -3596.85 0.0384544
metr 2629.17 1717.9 0.260501
mets -640.916 -3596.85 0.0946525
metz -640.916 -3596.85 0.0946098
mfp0 868.777 892.63 1.72874
mftn 868.793 892.596 1.72732
mfts 868.794 892.595 1.72733
mftw 868.792 892.595 1.72734
mhcb -552.259 546.032 1.26177
mhms -255.894 159.245 -0.0024732
mia1 3715.88 -157.008 -0.0221857
mia3 3715.88 -157.008 -0.0166081
mia4 3715.85 -157.024 -0.017388
mida -453.018 383.968 0.570688
mig1 -450.337 174.617 0.130927
mik2 2343.57 6186.67 0.815716
mikl -640.916 -3596.85 0.09391
mil1 2235.08 1595.25 0.147792
mine -63.8757 847.766 2.07564
mins -322.715 572.548 2.7769
mizu -640.916 -3596.85 0.11701
mjpk -191.92 133.785 1.52798
mkea -4417.9 -861.993 3.75466
mkmk -640.916 -3596.85 0.0002719
mlf1 2705.51 367.145 0.0091245
mlfp -170.307 156.304 0.472966
mlkn -640.916 -3596.85 0.016523
mnmc -450.596 389.167 1.06191
mnna -640.916 -3596.85 0.0280714
mnp1 3667.2 2058.69 -0.0105536
mob1 2705.22 130.234 -0.0185983
mobj -640.916 -3596.85 0.182625
mobn -640.916 -3596.85 0.182656
mobs -640.916 -3596.85 0.0405842
modb -414.883 1047.36 1.56721
moil -6.78716 911.003 2.16045
moin 3797.89 -2270.83 0.0265967
moja -130.751 312.963 0.904496
mojf -130.751 312.963 0.904496
mojm -130.751 312.963 0.904254
mola -617.29 616.916 -0.0203148
monb -571.318 563.003 0.750355
moni -116.338 736.356 2.10903
monp -86.888 42.6051 1.84257
mopi -640.916 -3596.85 0.579029
mopr 5630.68 -661.759 -0.0395738
mor1 3613.1 1980.13 -0.0240525
mor2 3613.08 1980.09 -0.0234739
mor3 3613.08 1980.1 -0.0241692
morp -640.916 -3596.85 0.144452
mout 307.492 960.766 1.6098
mple 2460.4 1766.13 0.200649
mput 317.169 846.454 1.82916
mpwd -313.755 199.669 0.190243
mqzg -5435.65 -11467.4 0.154658
mr6g -640.916 -3596.85 0.0753824
mrdm -222.171 185.086 0.328074
mrrn 1109.35 1268.43 0.971716
msai -640.916 -3596.85 0.028674
mscg -108.42 169.631 0.913073
msku -640.916 -3596.85 0.359681
msob -160.268 190.922 1.73316
mssc 2538.84 103.792 -0.0131018
msvg -640.916 -3596.85 0.0881551
mta1 -255.864 172.128 0.0726678
mtbg -640.916 -3596.85 0.29385
mtjo -5495.03 -11711.2 1.04366
mtka -640.916 -3596.85 0.108939
muln -417.593 454.227 0.0257669
musb -345.95 519.372 2.04252
musd -333.902 196.3 0.0337639
mvfd -96.6781 77.9148 1.19009
mwtp -312.496 570.859 2.31738
myt1 451.847 865.528 1.61
myt2 451.819 865.526 1.61053
naga -640.916 -3596.85 2.10555
nain 2981.3 4101.92 0.0327888
naiu 260.25 954.62 1.45579
nama -640.916 -3596.85 2.70312
nano -655.975 1887.58 0.0065715
nayx 19.5234 -19.1933 -0.023816
nbps -62.7221 222.032 1.09879
nbr1 3581.49 1123.08 -0.0248329
nbr2 3581.52 1123.07 -0.0250667
ndap 77.0228 253.014 0.241373
ndbc 2539.79 101.674 -0.0116737
nds1 1766.64 753.245 0.235886
ndsk 1761.21 761.397 0.225816
neah -706.223 1780.72 0.459897
neb1 2374.19 2083.93 0.147026
neb2 2374.12 2083.92 0.154793
neb3 2374.19 2083.93 0.147038
netp 1978.31 -95.898 -0.0105594
nett -5545.78 -11741.3 2.2517
neva -79.4279 481.643 1.29011
newp -701.523 1364.32 0.0204231
news -184.557 796.138 1.77026
nfln -288.177 768.109 1.19407
ngng -640.916 -3596.85 0.0459427
nhdt 3536.75 2309.23 0.0881795
nhrg -337.51 222.679 1.64874
nico -640.916 -3596.85 0.19001
nist 862.254 896.911 1.64834
nisu 862.279 896.955 1.65378
nium -6417.24 -6904.17 0.0897129
nji2 3495.97 1899.92 0.016681
njit 3495.97 1899.91 0.0149258
nklg -640.916 -3596.85 0.0315009
nlgn 1446.88 1258.26 0.500391
nlib 1978.2 1352.12 0.207017
nmd1 -244.851 181.034 0.214829
nmd3 -244.849 181.036 0.216012
nmud -244.851 181.031 0.21203
nnor -640.916 -3596.85 0.234813
noco -193.565 156.549 0.186802
nomt 277.906 1466.46 1.57804
nope -49.4029 384.186 0.844185
nopk -265.436 163.878 0.0331104
nor1 2376.04 1813.52 0.364063
nor2 2399.87 1919.99 0.360381
nor3 2482.39 1968.25 0.174458
not1 -640.916 -3596.85 0.126338
noto -640.916 -3596.85 0.126212
noum -9951.09 -10298.2 0.0830569
nova -640.916 -3596.85 0.218574
novj -640.916 -3596.85 0.125887
novm -640.916 -3596.85 0.149946
npit -4409.62 -919.189 1.13207
nplb -640.916 -3596.85 0.0801796
npld -640.916 -3596.85 0.0726654
nply -5997.31 -10985.1 0.416982
npoc -4388.81 -927.349 0.809796
npri 3678.66 2136.49 -0.0130942
nrc1 3065.16 2339.68 0.0825108
nrc2 3065.16 2339.68 0.08247
nrif -640.916 -3596.85 0.457526
nril -640.916 -3596.85 0.0479406
nrl1 3371.24 1545.03 -0.0182124
nrmd -9946.53 -10275.8 0.160335
nrwy 359.852 1373.9 2.34264
nssp -640.916 -3596.85 1.19475
nsss -138.352 7.80138 0.123595
ntka -835.388 1941.03 -0.0015226
ntus -640.916 -3596.85 0.0754128
nune -601.915 617.877 0.096805
nurk -640.916 -3596.85 1.48384
nvlx 29.9628 -11.3416 -0.0211503
nvsk -640.916 -3596.85 0.123139
nwcc 2354.22 806.011 0.0648227
nya1 -640.916 -3596.85 0.0843404
nyal -640.916 -3596.85 0.0786131
nzrt -640.916 -3596.85 0.411676
oaes -54.9642 181.333 0.604777
oat2 -288.233 203.046 1.11264
oatt -288.216 203.066 1.10534
obe2 -640.916 -3596.85 0.641441
obec -629.317 1300.46 0.111836
ober -640.916 -3596.85 0.641363
obet -640.916 -3596.85 0.637974
ods5 1254.77 25.3523 0.858787
oeoc -209.824 139.594 0.358616
ofw2 349.922 1343.67 2.28061
ofwy 349.859 1343.74 2.28795
oghs -144.812 68.9167 0.185243
ohi2 2454 -11979.6 0.0325014
ohi3 2454 -11979.6 0.0326358
ohig 2454.06 -11979.6 0.0307473
ohiz 2454.05 -11979.6 0.0331049
ohln -603.99 622.8 -0.000541
okee 2670.32 1767.57 0.159726
okit -4389.44 -928.559 0.825882
okom 2491.77 556.086 0.103963
okso -3356.78 3613 0.47137
omh1 1615.41 1248.96 0.392849
omh2 1615.39 1248.98 0.395322
ons4 -640.916 -3596.85 0.0455652
onsa -640.916 -3596.85 0.0456048
opbl -41.4336 206.849 1.22654
opcl -77.0988 212.95 1.31291
opcp -56.6317 206.394 1.09666
opcx -62.7693 213.322 1.13382
opmt -640.916 -3596.85 0.122598
oprd -75.9697 224.637 1.40023
ores -441.094 252.153 0.143802
ormt -123.976 240.157 1.89333
oro_ 3620.11 2646.4 0.0238228
orro -640.916 -3596.85 1.35523
orvb -527.619 791.159 0.340008
os0g -640.916 -3596.85 0.0455448
oshk -640.916 -3596.85 1.01329
oslo -640.916 -3596.85 0.22151
osn1 -640.916 -3596.85 0.0441141
osn2 -640.916 -3596.85 0.0441134
ous2 -5223.63 -11809.7 0.0260788
ousd -5223.62 -11809.8 0.026186
ovls -337.975 203.681 0.0692036
oxmt -620.562 567.265 0.209081
oxyc -252.243 180.246 0.209825
ozst -356.514 243.601 1.05917
p001 256.011 -54.322 0.474699
p002 -156.949 777.777 1.74169
p003 139.795 27.6468 0.050973
p004 302.818 263.007 1.79176
p005 6.21647 822.355 2.01566
p006 87.8628 407.196 0.365226
p007 40.4332 1024.6 1.68658
p008 387.456 418.935 1.52205
p009 275.879 673.042 1.76151
p010 158.615 244.157 1.39905
p011 532.615 429.74 1.7285
p012 531.741 647.634 1.78849
p013 -168.488 989.555 1.43341
p014 417.103 -44.1688 1.06795
p015 503.228 216.746 1.9302
p016 254.657 849.899 1.73052
p017 -386.778 976.691 2.39063
p018 -146.179 1161.94 1.42427
p019 -3.97263 1198.69 1.68237
p020 -259.948 1609.75 0.480116
p021 -268.29 1795.89 1.16316
p022 -220.494 1412.35 0.888108
p023 -70.094 1375.21 1.52158
p024 -53.8389 1671.44 1.90763
p025 -88.5226 1800.95 0.695443
p026 780.428 59.4279 1.23686
p027 910.047 88.5323 2.89673
p028 679.22 429.076 1.93312
p029 676.936 699.443 2.45536
p030 398.568 1045.53 2.14978
p031 641.196 816.799 1.65759
p032 669.757 1070.38 2.1673
p033 630.487 1314.92 1.37586
p034 823.447 321.315 1.81091
p035 945.278 296.135 1.78036
p036 910.668 498.012 2.5299
p037 899.131 723.4 1.61687
p038 1116.5 266.307 1.21296
p039 1103.41 527.144 1.49359
p040 1117.58 714.982 1.10264
p041 868.79 892.619 1.72883
p042 860.224 1129.95 1.42243
p043 888.794 1342.33 1.49093
p044 1034.01 942.071 1.41103
p045 202.204 1437.98 1.61819
p046 137.799 1618.14 1.29029
p047 138.747 1773.19 1.47555
p048 310.645 1475.01 1.49196
p049 319.261 1665.24 1.18606
p050 281.277 1825.4 1.26688
p051 515.891 1510.58 1.08109
p052 612.27 1698.47 0.858627
p053 540.768 1841.79 0.814989
p054 833.936 1557.39 1.09311
p055 792.716 1695.36 0.667749
p056 -326.785 392.11 0.101786
p057 222.984 1035.16 1.38221
p058 -737.294 952.34 0.0214174
p059 -724.219 733.544 -0.0112992
p060 -596.427 955.787 0.430814
p061 -713.02 1184.27 0.162761
p062 -473.754 1184.57 1.35027
p063 -452.352 1385.09 0.965396
p064 -625.043 1736.5 1.57075
p065 -440.786 1598.49 1.01713
p066 -63.0258 12.23 0.822868
p067 -503.82 344.761 0.106993
p068 -225.823 754.307 1.4559
p069 -193.082 752.054 1.88638
p070 969.813 462.863 1.88352
p071 -175.485 758.461 2.08534
p072 -118.645 777.827 2.06119
p073 -91.4324 775.63 1.9426
p074 -59.2547 780.998 1.94767
p075 -45.2042 762.047 1.8816
p076 -13.0937 780.473 2.00603
p077 -5.8671 764.22 2.3342
p078 -215.539 879.385 1.44482
p079 58.2586 750.787 2.74636
p080 94.4764 736.711 1.97288
p081 129.773 732.056 1.58813
p082 160.593 755.595 1.38099
p083 -180.646 866.594 1.64267
p084 193.516 893.218 1.43279
p085 -118.562 885.934 1.66118
p086 258.037 913.634 1.3415
p087 -79.7208 871.47 2.35838
p088 304.518 929.988 1.92044
p089 330.243 935.524 1.81572
p090 -381.411 787.239 1.50365
p091 -188.448 455.371 1.96684
p092 -177.204 476.378 2.15707
p093 -229.826 454.779 1.33905
p094 -203.407 520.534 1.72922
p095 -358.428 800.513 1.6088
p096 -338.32 810.76 1.24329
p097 -301.249 814.696 1.21038
p098 -284.933 819.932 1.28656
p099 -241.007 744.128 2.45566
p100 166.7 1043.67 1.88347
p101 338.831 1034.84 2.01611
p102 -17.5196 823.572 2.71808
p103 200.19 765.704 1.49138
p104 229.043 749.322 1.39756
p105 246.339 772.586 1.43148
p106 266.753 781.584 1.55953
p107 691.145 329.15 1.99166
p108 293.299 797.503 1.68324
p109 318.483 799.924 1.76095
p110 324.538 813.414 2.2662
p111 190.321 1040.34 1.36622
p112 334.228 825.347 1.93037
p113 173.691 912.084 1.31762
p114 237.349 910.902 1.35236
p115 246.7 893.616 1.64197
p116 282.047 891.033 2.03473
p117 304.344 892.455 1.62895
p118 336.995 916.817 2.08259
p119 344.092 928.021 2.04539
p120 899.207 336.709 2.08966
p121 216.474 1040.05 1.45244
p122 247.934 1022.98 1.29318
p123 852.223 515.317 2.41118
p124 279.649 1016.1 1.77294
p125 284.318 1019.88 1.52138
p126 294.229 1019.83 1.87171
p127 -364.472 778.554 1.52393
p128 -318.818 775.914 1.32
p129 -266.205 735.785 1.71411
p130 -308.081 751.461 1.38006
p131 -257.174 771.256 1.82505
p132 -228.261 690.316 1.54968
p133 -267.85 690.378 1.7818
p134 -308.125 719.576 1.88598
p135 -316.161 689.076 1.69212
p136 -354.531 696.316 1.77326
p137 -349.917 920.414 1.33177
p138 -311.901 859.725 1.2437
p139 -373.63 824.266 1.52299
p140 -461.531 707.46 1.07922
p141 -433.922 730.558 2.17037
p142 -383.897 737.397 1.7849
p143 -381.154 696.943 1.73353
p144 -475.84 778.957 1.43687
p145 -360.438 984.938 1.75519
p146 -445.795 763.346 2.34728
p147 -421.555 829.124 2.4889
p148 -463.837 884.327 1.58454
p149 -407.512 791.356 2.63469
p150 -402.562 756.762 2.61908
p151 -402.5 867.518 1.31305
p154 -669.349 1051.1 0.319883
p155 -659.384 990.66 1.78409
p156 -730.457 856.53 0.488989
p157 -762.751 884.081 0.695808
p158 -744.076 902.126 0.873694
p159 -758.23 912.493 0.60821
p160 -745.127 916.615 0.0942307
p161 -751.105 926.738 0.0324398
p162 -752.638 932.877 -0.0064632
p163 -741.643 879.233 0.42526
p164 -711.483 865.672 1.14831
p165 -724.038 880.751 0.545639
p166 -723.21 901.887 0.665284
p167 -723.739 914.062 1.02115
p168 -722.757 927.953 1.09347
p169 -728.964 942.144 0.689378
p170 -719.37 951.345 0.918125
p171 -570.339 451.646 0.572747
p172 -569.486 422.947 0.31262
p173 -527.971 389.593 0.339234
p174 -504.707 428.233 0.342111
p175 -511.662 442.29 0.45138
p176 -614.792 563.859 0.433819
p177 -626.634 570.829 0.07179
p178 -612.203 570.704 0.129058
p179 -693.867 1085.59 0.402201
p180 -536.414 428.584 0.693183
p181 -613.699 613.137 0.0722053
p182 -680.181 682.036 0.396794
p183 -671.701 661.232 0.0104062
p184 -721.166 754.416 0.108949
p185 -723.466 770.694 0.146354
p186 -704.386 756.876 0.372809
p187 -710.041 779.886 0.163999
p188 -683.093 701.525 0.208873
p189 -690.97 737.749 0.176943
p190 -676.511 765.16 0.202816
p191 -687.926 1104.85 0.371389
p192 -667.384 773.218 0.259709
p193 -658.987 639.128 0.0665964
p194 -650.484 645.591 0.235129
p195 -659.576 699.6 0.146826
p196 -643.252 657.676 0.0905353
p197 -644.51 672.3 1.28e-05
p198 -631.676 652.696 -0.0046244
p199 -622.541 652.572 0.0556657
p200 -618.167 649.652 -0.0250991
p201 -634.091 686.287 0.349349
p202 -620.83 670.293 0.584093
p203 -654.439 721.741 0.92669
p204 -637.895 698.421 0.276664
p205 -654.543 781.106 0.771066
p206 -625.406 710.062 0.283605
p207 -634.443 764.399 1.8266
p208 -599.614 745.469 0.0743041
p209 -596.824 518.018 0.577144
p210 -563.084 488.086 0.003041
p211 -559.721 494.936 0.0605336
p212 -573.943 504.872 0.0365853
p213 -583.957 532.083 0.167096
p214 -567.828 508.904 0.0732527
p215 -564.568 514.057 0.708612
p216 -561.554 508.746 0.336912
p217 -554.268 519.747 0.0722839
p218 -559.353 531.02 0.0826988
p219 -609.197 549.138 0.300887
p220 -603.02 547.39 0.705257
p221 -592.758 547.615 0.1553
p222 -590.143 570.005 0.0534786
p223 -590.497 590.387 0.139947
p224 -600.138 606.722 0.407352
p225 -586.89 589.279 0.11716
p226 -568.511 546.318 0.005045
p227 -564.21 567.942 0.707424
p228 -554.75 575.13 0.399016
p229 -579.589 592.848 0.289329
p230 -562.302 599.685 0.647985
p231 -579.688 467.275 -0.026335
p232 -549.933 477.193 0.105345
p233 -535.352 485.008 0.196824
p234 -550.304 492.179 0.0925772
p235 -546.105 487.053 0.361686
p236 -546.785 497.02 0.0561478
p237 -533.197 466.729 0.711559
p238 -538 490.544 0.0449069
p239 -545.877 503.533 0.0185058
p240 -545.124 508.543 0.0257412
p241 -546.894 531.465 0.834227
p242 -538.384 502.229 0.0147688
p243 -527.157 497.733 0.220753
p244 -528.412 508.096 0.0587135
p245 -379.451 580.582 1.57984
p247 -515.822 457.331 0.569078
p248 -568.642 617.456 0.229809
p249 -504.471 462.64 1.15573
p250 -521.051 501 0.58468
p251 -528.838 485.935 0.128233
p252 -501.235 524.548 0.0401524
p253 -552.432 561.28 1.06507
p254 -536.107 561.732 1.07619
p255 -522.866 571.377 0.0735249
p256 -545.689 611.427 -0.0307049
p257 -534.245 591.207 -0.0246934
p258 -520.186 549.393 0.390804
p259 -503.771 553.96 0.0038541
p260 -500.955 584.781 -0.0090172
p261 -598.199 638.819 0.118166
p262 -588.334 624.03 -0.0085693
p263 -613.978 687.064 0.5544
p264 -594.429 671.057 0.231047
p265 -572.852 679.441 0.0080569
p266 -565.22 640.478 0.0224579
p267 -562.301 662.192 -0.0174929
p268 -546.322 671.745 -0.0239508
p269 -604.72 733.534 0.298217
p270 -577.263 759.173 -0.012316
p271 -551.221 692.461 -0.0182148
p272 -568.175 747.722 -0.0120661
p273 -525.661 630.919 -0.0264385
p274 -531.119 649.799 -0.0278096
p275 -509.401 653.052 -0.0052502
p276 -497.354 688.529 0.207267
p277 -617.423 532.876 0.115302
p278 -508.33 362.68 0.46589
p279 -508.079 371.497 0.469918
p280 -444.411 341.687 0.476423
p281 -447.068 374.775 0.383825
p282 -443.082 374.277 0.39468
p283 -437.781 370.638 0.434194
p284 -493.412 386.755 0.512214
p285 -497.943 440.742 0.805739
p286 -485.983 451.233 0.538826
p287 -474.16 396.182 0.609759
p288 -489.974 409.624 0.397711
p289 -478.405 405.46 0.54065
p290 -476.246 413.391 0.987751
p291 -469.8 384.675 0.661363
p292 -454.164 393.515 1.01861
p293 -459.939 402.824 0.538853
p294 -450.518 406.25 0.5094
p295 -488.624 360.309 0.583483
p296 -443.922 398.065 0.265318
p297 -461.205 390.06 0.629303
p298 -437.793 393.877 0.323238
p299 -474.29 421.972 0.809393
p300 -435.171 425.85 0.137293
p301 -474.868 483.074 0.0892237
p302 -464.478 463.604 0.122659
p303 -470.427 510.48 -0.0018226
p304 -440.639 474.325 0.0171528
p305 -424.072 541.891 0.0960512
p306 -461.832 592.498 0.0825159
p307 -413.221 496.543 0.0494126
p308 -390.637 601.801 1.50187
p309 -487.466 626.328 0.041412
p310 -430.749 695.867 1.79132
p311 -275.831 518.801 3.69864
p312 -716.844 800.134 0.254932
p313 -705.124 802.072 0.651766
p314 -705.538 816.779 1.25193
p315 -715.643 837.413 0.257928
p316 -731.987 1028.29 0.234969
p317 -701.165 841.036 1.11866
p318 -689.354 789.551 0.594952
p319 -680.751 817.386 0.513039
p320 -673.103 792.931 0.392429
p321 -687.806 839.12 1.13366
p322 -669.122 845.048 1.43392
p323 -651.263 830.837 2.08559
p324 -707.124 880.718 0.509356
p325 -718.611 981.636 0.914552
p326 -708.106 916.385 1.26168
p327 -698.244 904.861 0.710064
p329 -691.199 860.028 1.03462
p330 -662.326 884.98 1.653
p331 -675.089 931.538 1.54198
p332 -663.9 909.94 0.68449
p333 -653.985 805.982 2.00883
p334 -634.284 790.438 1.93625
p335 -644.447 817.045 2.22949
p336 -607.769 792.635 0.286721
p337 -639.847 880.339 1.19331
p338 -641.08 930.791 0.672215
p339 -624.652 850.112 0.979555
p340 -661.937 782.852 0.864735
p341 -615.061 918.267 0.406838
p343 -674.696 948.733 1.61747
p344 -570.643 835.159 0.0497588
p345 -589.15 874.36 0.134072
p346 -472.074 815.281 2.03735
